userId,group,converted
f7c5bbf4af3446afb52bdaa766a0d6dd,treatment,False
4234634319a34ac5b1bc5608af81157a,control,False
d640f6a92dbf43b49eecb354042a4783,control,True
63ab17d8c9404d7e95ef3cf2bf9b4c44,treatment,True
766b7be4883f429fbef70b298e46e54b,control,False
3c9e7ca4c2794d2dbfe1d27ec82f10b9,treatment,True
f1b1bcda919245fe97d84be5a33dfa41,treatment,False
d7c89cd9f0154377af1d1ffe483d4dd5,treatment,True
ca3414a669b243c8a00c6d1d0bf1872f,treatment,False
e9eb4cd139094410b82898856fb7960f,control,False
85499ed245534215a1f0c08aabc5d4ee,treatment,False
18a50e3429f445ee9929dc06cc3c66dd,control,True
a2081deaf1d345809900b7cf225bb1b8,treatment,True
eb1c11a7d6c6400198575eef9331b62e,control,False
3c74d6d41cf64ce88d5f4ac73143de80,control,True
fca2df4f11ed443cb2f558ef2ff743e0,treatment,False
5d0cd5c9c0f147a98d6441c1d32cfc78,treatment,True
b543b83e7efc4f2e9ff68f777f62025f,treatment,False
1c026dbc4bea491aa2c0d2d72f17763f,treatment,False
87a5c072c53f49ecb4276227ce2ead1e,control,False
7707053aa4a1432586fde9ece4783a27,control,True
cf6ddddc29884be8baab6ff6273b434e,treatment,True
115b87cf64474cffb396d730d9294e8d,treatment,False
893c3392dd50434a94f48c337b6ac279,treatment,True
84a6a6589d184a2a9da2c3745081a47f,control,False
df6540be824d43c9b61f2c2129c773e9,treatment,False
1d71f9d8d0254c5dab217e2ca6ba2700,treatment,False
7458918cc4fe40cea4697318e78fda0d,control,True
c79a6b933ded409fa756d94c693615b1,treatment,False
92cc7925787046aa986ab9b7a1af8a6c,control,True
152b21ca2f9a48eca955736bdd1412c7,control,False
6f455043e17149939da97f2fa1cedfa4,treatment,False
985dd5fec5dd419fb0dd4cb8e60a8860,treatment,True
6382efdf244648549b71715aa925fdbd,treatment,False
816dbc38e9eb4d0892bfafd443f20fad,treatment,True
8c0c6f638adf46b99b901e30bc7374a4,control,False
66f166cde7c44d6ca70ac6381a4f9892,control,False
0b936465567e4696a2f02be637e79425,treatment,True
b35fd051225b40b29d9f3662407e2dd9,treatment,True
74a974a8b9444678881556c2a82cd6e0,treatment,True
df431a8e17c54d9b88b38f1447c2f4fc,control,False
ad31d16eed3146efb8459f2ec06dc6f8,control,False
ba91defd761543b48125784d4c6ca4e9,treatment,False
7c4ae5c3b3534fd1909114455953ddeb,control,False
201cf3ec05b249339016e48f3848162f,treatment,False
abc8b2e5ced345bd8e950ccd2d19452a,control,False
bdc42fcf76a54924acc24671242f163c,treatment,False
a88104087250459fac87dbb0a47a18fd,control,False
4435f1b21f7a492699d61ecb91a505a1,control,True
27a57535e969408e9ca71ee9caca1480,control,False
01fe1afa8e664139bcec90552c1f468b,control,False
dc4a705d3fb44b40b3bb6d3bf0135e2e,control,False
e576ba304b89462cbb814b3b6c085d55,control,False
989721f6d82740108e93ea287b915923,control,True
cb6e357edeee43e4af49c8f627b4e285,control,False
1e38cb27afdc43b290eb4f59135e4f98,control,False
bf6403c36164492582bff90ec07245d2,control,True
3666fbdcfcd74e31879a65ce5395c8f0,control,False
5fb8672f4f664f908bc0cee2eff9b671,treatment,False
367e40f44dc94b32999bc3c42f7904dd,treatment,True
10693b00818b4091beb2afe512ac4ff6,treatment,False
12dddbd4badb4303afd9a2b8ce2e3e41,control,True
5f2e6d77ea14428badfad36bd83f19a1,control,False
52fcf3f1e0a144ab8f70be29fa16180b,control,True
35caade318e847fdbe52c93b6f58cdcf,control,False
87d62d2e36624ae2979a3f9bf0b62156,control,True
ff3f179deb0648ac815a1e53552b7698,control,True
fb949aa4da9d47bc94895af4a96be937,control,True
eac7665ceb0b414eba9152055f10cea0,control,False
8cc056899d394cc6b619d0cde1048ccc,control,True
b8efd7f38a9e471ca9066baab06124db,control,False
ac20af1047d0400995390a4eddc92a25,treatment,False
54207e4f6bb84951ad7520a7c5f6c1f2,treatment,True
588d7431ea174866a9cdbc456ea1b1cf,treatment,True
44f12371121740d7870936d53a75481f,treatment,False
2d72870ed3dd4dd9b86fe34c4d6287d1,control,True
6244114574ec46ed8c9161f35136c7a2,control,False
7f77b8fb84a049c9bebb6df53cd2bff4,control,True
3f202cd46d32417cbb8f8c213e4a1ef7,control,False
811bf85df162473f9773c666338a96c2,control,True
ba28fb27253c4e39b7d8eca0e5e7279d,treatment,False
28525022274646c7bfbf535bca996dd3,treatment,True
580fcc770336400da9f02af1a6d0e560,control,False
607cdba8938f4f0a9a905a27f91e6d3f,treatment,False
4bd4cf9e25af4aa797e3b4b39741b3fa,treatment,False
a0ba24793e7a4231b59274daa6d4b51f,control,False
515653ae97dd400a9527ce2e2e46d017,treatment,True
fb3743257b654b8bb0cda06bea2f9e3c,control,False
daf0715a528248f2b2425830543fffb1,treatment,True
aff3a79560b148ff95741a095106f67c,control,False
01ba762d3d9345618d759ab2cd7f1c59,treatment,False
0bd9192547d846dba83abfb525388cac,treatment,True
5d37e8c7320c4ac0a1dd21e0f5bc73fe,control,False
fb8b0fc3415d4b839cd1687dc0f35f24,control,True
76e3090d00a64f2292369630a115f859,control,False
92e1537d9bf5485aa1e02b1e1fef17be,treatment,True
01cae300eaa7414a99bad5816ff8f59e,treatment,True
ccbd139a9c864dc88709011040ded274,control,False
ac2b522339194d0988131aa49202765c,treatment,True
3e272a519bf24c6394a42f99ed1cd954,control,True
bb2fbc0f14d042799cf877aa9a8c2788,treatment,False
6102a6730eeb4969b1edd5be7ee75451,treatment,False
49006abf714a40b69efb7f815ee5a7fe,control,False
9e6645c863cc4faab855ef20b33e2878,treatment,False
25014b3f037845b1b7c9633b452e358c,treatment,False
af92d811353f4f3f8af301d90238dce6,treatment,True
94db9bcd13cf46c780df37ae99ddc5d7,control,False
da0732f82e8f4cffb7c3b8920ace22aa,control,False
7f83b55d0f8c4ec0bcbdf1d017f7ea76,control,False
10f1fb304d89402288c3a4489be2fac0,control,True
01ca1c2803f3442e89c3adf2fb2bfeb0,treatment,False
ed96047f9dac4c2f99b8b8591d34ccc3,control,False
9581ec163bca4aa89234e57e3de4b05b,control,False
fe64efb7a72d4c4880dd7d35c97fd683,control,True
6642be3020de4c879d7daabdb2f5d7c8,treatment,False
4fd98a0e4ae444048e7322a502b37a42,treatment,False
8ed5fac86e1a491892836b6a7bf98295,control,True
df41f7c341c643468ee35919e7176110,control,False
3398c2fe0a21475399c52bacd7695d23,control,False
b292399cea8747d4a37a4ba5f035453f,treatment,True
9d39347db4854c16b893b65713f1a8e4,treatment,False
9d4f4af2785542e88a721705347cb902,control,True
7287a876ed9c4ff0889bf405867dce90,treatment,False
a003ab1c14fa4bbdbe764d6edf9a2982,control,False
ff5f96a6b4494603bcd942e5821f175b,treatment,False
b53a99e64e234791bb22223ff66f2223,control,False
365db006021645cd944014fbed37b3c4,treatment,False
289ba0df4a1d4c25bbd102dff115428e,treatment,True
08cad524a9564b86b8570d11beb6c5a7,treatment,False
12d3434eefe34f7c82803c877858e785,control,True
5bceadb339614bc08994676258f39ab0,treatment,False
3ec47bcb1db1432e9b6fcf312c085de6,treatment,True
bbee21b7915e4566938445b323581532,control,False
bb3c8688033f46ccb8a482afea567172,treatment,False
a3bd6f63dff94ad8ab169b94c3c4c8d7,control,False
df60a5eab3464558a8bd657664247e0b,treatment,False
17784d976dd34d71b5dc8027e00a4c84,treatment,False
17f59de629c64fbdade4eeddecea8560,treatment,True
970c293ce45f4f588ec362b83de45ea3,control,True
95475706d8c34658ac2378f1edcb2fae,control,True
cc1f8dc7d2484c2d89ead909664160d2,treatment,False
5c22b6c1202e43af871739beecfc2731,control,False
2679694ff3e947578c6490ae911fc4b1,control,True
00bc280e75854bcb8ca67b48fcc69839,treatment,True
cbaccf26e08b47e3a4af4cc91f905ffa,treatment,False
526b20a8f11a4ac68d9ba0d8e97db128,control,True
5875731425b8436da42750f5dbd6b191,control,False
6b50cb3bb5c9425ba6d6d66a03db5826,treatment,True
6395236fd58c4cebb168214234e79459,control,False
1f04e9eef6854741b9c15f7774195be7,treatment,False
ae24b13260024de2b18bf897e004e07f,control,True
466b5e76c5dc40cea9afa8218ba0218e,control,True
8028160940284eb483d0125c93ca0921,control,True
68ee7049c976451183af1fdf6cfa837e,control,True
e01d2008d53341fc91b17f55735e68ba,treatment,False
47b6e48c484d4e6ab274ddb0bf8c85f1,control,True
a214aa0ec79443e6a2e8383e19da2f12,control,False
ad6d3fcfcce045f5ac195ee8422a72f8,control,False
8a1d3c0391484229a964813f2bdc4808,control,True
9b5cd13347e04156b06dae65699a48cc,control,False
5fbc7e04adc945108b7743928a44addc,control,True
b03036de3e1b4edda99bde23a8e3a1ce,treatment,True
9d71ccb5331f4fe99618cdd8d9a9c6ba,control,True
02684be1a653412c8bde701823b50599,control,False
e568daced15242059f5ecf5148791958,control,True
42571f45343640afb5ef2117e7a3eb7c,treatment,False
d05fc360a61049668f100c5ce09aa738,treatment,True
cf581d67d2724f9e8acef0fd34772bdc,treatment,False
4fcdb235fa964954b8550a95c1ac02da,control,False
5524fc18fe5a49d08d0c5835abf3ab46,treatment,True
b6962c8d180f40ce94856763a934f572,treatment,True
5a025cd03d2c427db8ba91ec22e40da0,treatment,False
dc8567e0c0944de48280d66c3cc9d8ca,treatment,False
07028129ff964531a8dfa1bf38a676b7,control,False
234fa4f2aa904433a17a212785db113b,control,False
de10a29c3c264030b5892271bc3663e2,treatment,False
3e11270a7d2e4c3b9970fd34b69ee6cd,treatment,False
0a4bd4d6a8e3441d954b2db69b66eb03,treatment,False
002e1774882c45aea9167bf8448be8ef,treatment,False
47ab7788566a4f17b823ff968e51ce53,treatment,False
20d38f06fbea49ce9375e2c8ada04a7b,control,False
86d1012a07fd44c0bcf1f0b41d0f420e,treatment,False
612575b6befc47b9bdee619c85aa9157,treatment,True
8a2e929bdc744aab98b1dec2b987063b,treatment,True
c7ba7b812c9742ddae5e56fde3789d39,treatment,True
ebbc14d67f1845628d2fd204706f2b42,control,True
566ac2236f8f49d78b8d4ccc0e4cd775,control,False
6d65b7fa6447486796f77e4640b791e0,treatment,False
450d27f5dca14f7caeab5f3b4da61d16,treatment,True
0270d5e6f8d141eba19ba025e72cbacb,treatment,False
f85cb168a774421ba338914b64037a80,control,False
c8d5d4f997f9475cbfb910b6c8ef80f8,control,False
9c8a3cc267e24a8282caf40f4bebee39,control,True
1db47b49329948de9d21dfe77b71186c,treatment,False
facb4500eb084525bd3884e21af5df57,treatment,False
c61720a2a87549f8a4647a20d7f66ec3,treatment,True
477c39ec2d1b40698ffb82c2c6a9b460,control,True
6bf32715fe2b416c99db4b37b95676ac,control,False
59127e0721de49e8b2c17c3b15087b99,control,False
7e55ca87b0d54faf94cd1900ca305528,treatment,False
3e0597ea9ecc41d2a280b8fc00623090,treatment,False
34c16a82569e4da0b27d288384130ee0,control,True
3660e8fcc19543e4a146d2eed4c2e86e,treatment,False
0475fb049f944c79bcaf1b39bfed39ac,treatment,True
f6b49de161ff43c4a3d867b3034f444b,treatment,False
62c0d6229c9b4454bbbf6f76a2260264,control,False
2428dc76b48e488195c0ab734e331148,control,True
5a43aad223a14641a76fa3fe01d11f85,control,False
d72cf916e3d84f1a9485f7315336433f,control,False
16d9c2ecb2e34ee49ff3afba9e430ad9,control,True
6d1f6a8991d94ae2b8a1f79190ded800,control,False
58cc9ed8b1de4031a5eb1e11b029a2e9,control,False
44ad4db6c2494bfc999d19e82c7068b1,treatment,False
dc92a40c93b04e7c8477f9f07787d232,treatment,False
76fd081ef6d94707a2f30a1795d6470a,treatment,False
3c1aee6c0adf42d481c4acd462feaba0,control,False
03eb656828b74ee998a009c08ee3a4c4,treatment,False
ad7680fa17f443ffb95241385b536387,control,False
d526cfc042924e36acf60a74d0214805,control,True
53408810230240df92c11702b8ba0b39,control,False
1714f1fb4923409eaea0a173e3bead91,control,True
61b3c7926ff9465cb5963d1984a4083d,control,True
e4ba70f9bedd45b9ac53d409d3eb90e1,treatment,True
572a70b842b643d49d29a689d5ae5f58,treatment,False
986478d9ed43402d9354db8755dac988,control,True
4216a8d234fc4177b6889771dd417422,treatment,True
7ead306e178545f0b81c5a9ebb5325c9,control,True
2ad7b3655a244245a01ab0312bf1e73a,control,True
b8defdbb256a4759949f14eeba17a12e,control,False
14b99d1c5bff45d28cddc11b35cd0e41,treatment,False
3192b05551ed4d7eaf3c8ce8cb09f597,control,False
4356d67be4e04de4855b7abe2bff0a6d,control,False
69207ee04132475ebfe869b8bae1b54f,treatment,False
267e86b72e4c4be7ab134ccac64b3f9e,control,True
d4a87a87a923488bbae187add4f359c1,control,False
5a12e4731f54476daa28b3e61b5fe1d3,treatment,True
d8bd63e1db5b485485b594e3c48fada7,control,False
328de297b29041cb979fe4db1f67526b,control,False
4c3284b13fb140cba0b10c7030efcf15,control,False
8252c359847744278d61287c6025de61,control,False
11c2da7fc5eb4884b4fd42cdde8fb76f,treatment,False
661566e8e82e45f69a393407940150bb,control,False
b8545367ca704769a25c0a26527b4a16,control,False
ba96269b261a444fb3381a9c8edff02a,control,False
f5b343c0ae794dc1aa6c45f8903a69db,control,False
954e4456c4c24ebaae66f86ea724137a,treatment,True
0db0fae8d09e4fec8b53fc59d41ac82d,treatment,True
49ee667dae28426a90c0b1ee2a496298,treatment,True
41a183071a02418c9725becb02093409,treatment,False
7cb5ab2007084acea9a9675c6c20b79f,control,False
aafd9fbbc6e64cefb084326b53bef589,treatment,True
8ec1c159b9464e16b207a601fd7faaf6,control,False
d624ef9c92b04481932f14636a1f6ea5,treatment,True
d83e10ab9c7448acada13c578abfbd00,control,True
4e108362471c4dbebbbe302deaa33b4f,control,False
088a610a6fb34c40a283883d70ad230d,treatment,True
8e25b28b8cbd4414be33c35f827d1d22,control,False
dd6c560c0abb43bbaf668d1f6289966d,treatment,False
5881fbdd66fe4747bdd789479f90f037,treatment,True
c96a4cadf55949d4844d14a44d70e04f,control,False
9f5ae1680c19469c917dd6d2fc80c2d3,control,True
0ca8075c3de9463ca03e5821389fd543,control,False
ebf0c00af884480a965d2cd3cc33a93e,treatment,False
867997b2dbf54b688900efd31e7c9495,control,False
f276002325c044f482d314b485b0e90f,control,False
f2fe5e6d66bf42cdbd0bcf439ed10af2,control,True
0875f4c6d37247c3ac4b6d5ce0d95705,control,False
35aa2dc4abe94f36811a0af7028fc01a,treatment,False
05679f0ea58a4a629e42958297604e33,treatment,False
12202b0be88e4f0d8fc44f23883ca5d7,control,False
2e90a71802f44f76b98c8b0a7bf8ac3a,control,False
14120f705ce54285a2e59aeb6e624c43,treatment,True
f3869743413d43e7a8d0bb96d2aad784,treatment,False
cd074ee223a5477b960232fe3c4e65f1,treatment,False
a28a187278174b68bbeb042a49d0d3f6,treatment,True
4a0f63b5355649428565222da51fe3f5,control,False
b85681483e774ede96e460e034e57eb7,treatment,True
9f0a3ddea45b44c289eac3deb9a5f127,control,False
53abb292df824f7cbb961ee4456311ea,treatment,False
163198cac4bb4ee19e3f3690bfd49b85,control,False
e967fa12f2014cedb577195cc08a5c23,control,False
54642cc1329747bdb37bec36b06db58c,control,False
716e4ce722ac42379a3bde0e0116ab4d,control,True
9d7b41b6106e4e9ea1744c961243dd0a,treatment,False
c2191c7e59e6461bb4e057ff1eddc2cf,treatment,False
2d5e802f0ad148f1828844cf6fb42bc8,control,False
81c3870868394aba96de6186d79af859,control,True
5fe5c83e21ca4b7193a26e014babf459,control,False
39492732d8a842c197c88abd7372a698,treatment,True
bdcdc10c5eb44ec7997c5c76f9fbf26a,treatment,True
7f19976fbc7048c89ea52ea242d73f88,control,False
2d144c50b77143b7a0ab0910530e6709,treatment,True
1f207470335e4dc1a18cc1ab4638eac4,control,False
a1c2090ad811436a80f534c115afa70f,control,True
4082897c80914d2a8c05bd573d1158a1,treatment,False
6d959e658b394bc8b670c96f3967358d,control,True
29514c0eef224ce68ad4b1befda00003,control,False
b26952c76428457a901e952e8b77feea,control,True
6999d52bbdd64dc19798fa698b81061b,control,True
0d34887045b84b6a9066c1d3c51c3ca1,control,False
0b3a775364d4424bb087944faec988a7,control,False
35b025f6f3964289b09b8d15c1aea5f3,control,True
1d2122e9b0164dac92bf8392a95a1a95,treatment,True
e9d737cd0207489b836f895986cb7352,control,True
ebb4eb5c924d4d54b22b81b57c76d4f5,control,True
04440660eb2146efa93a7c4f892c15bc,treatment,True
96e73c6926e4494eb840b09f980c643e,treatment,True
855de5cb061249a6b9653e559051930c,control,False
d155d9e204f24246bb3b63b6be480556,treatment,False
628ae6f962c5401987979f23cf5f7e20,control,False
f70d81c1cbb24aa69b652a3b2962ede4,control,False
dacf75a6ccf7434196f5412a1f15a33b,control,False
42cfa4389cc94ab78bef37d5c6b3a0d9,control,False
c31f445e8dbf4dd99b7714da157374c9,control,False
258b14b6c14a4980b5c3c2d6dcf0f398,treatment,False
edda46b2242f4210bc6fd0e23264c7b1,treatment,False
56ebcf173dd6417984bccc61dfe16962,control,True
6f69ffc4668f4b83803bf7e7f28b6ca6,control,False
fb7fd7aee44b4aeeacb1feadc9791d0a,treatment,False
5eff48a5d6674dcea828961699fbb645,treatment,False
878aca21279e43feb45f509864dd8cc6,treatment,False
8e0ab849bd544b99aa032c04f1505ef5,control,False
3d9c8ebb21124aac8fd7148815315591,treatment,True
466449249bd7475984e95df9d89f84f1,treatment,False
4b724620e61e429bbff712dff2bc7cd6,treatment,True
2002f40d2ad248838c212728342fe71f,treatment,True
e603ba4e4b2f40b68f1de23ae7e6cded,treatment,False
fa0a4b52d541452abb18a5ceeb5106f4,control,True
7a96de36bd07426cbafd33780bc99330,control,True
28f4f0c892af41d1832dcee51afc6b54,control,False
1e1f480fdf244e869b800ba7d1e0ea09,control,True
62974ae96b7f41748aedfe8777ec22ed,treatment,True
8ba1853aa4fe478d91674b679569370c,treatment,False
2aeb350b1a144de89949d311ec30c142,control,True
e342f74d720743f7a4fb4f23a1914d11,control,False
0f1dce280dbd4634aa9ea35add46bd41,control,False
baa5692d0dba4fa4acb4628041ea4d5e,control,True
2f7006b97d3b48049bfd83d010747ded,control,False
c60d687f4adf420fac789adf4071ae7c,treatment,False
02d6d0657ca04edc82154922e9871c60,control,True
ca29deea8a9c4a408caa76cc9b647da3,treatment,True
408ab06b6368404fb85bc0fbf1f1454d,treatment,True
4bb1ec4f71a94b2080d6c4d6fb846a46,treatment,False
8c68bdf9782e44788bdd2c53cf929771,control,False
9b811020d7284ce79f95ce45354623d3,control,False
085544bf5550462c837fa90b9d4acbe9,treatment,False
4c591597b34441af8a9112d8922c6ca9,treatment,True
ba069f103e0f499f8fc06092e00e0d6e,control,False
1f041875f03d437a8f94c76938e6de7a,control,False
66f8c11029394741a9adc748d21a9473,treatment,False
d8bccb68799e4727befb89a8496d9dda,treatment,False
b6b10464303f464fa1bd4651709dfc6a,control,True
efdf44a8bb80448fb92bb9c3830fbd50,treatment,True
b1011242921540e592abe3e85d98c37c,control,False
fea1f5b018f84cb2b81d8c9a51675ccd,control,False
f352b76acef94a99a2f1cd1f2933b571,treatment,True
1d85395d9ff54e1cbdc2c8373f837a7c,treatment,False
187009aaedcd43d48e4343bce3e44a1a,control,False
f304af292b4146bd88afe20c3a9c5eae,control,True
76d623d2d1114de1afa623089ab37a33,treatment,False
a6fd7bc182fb4d2c958058c429776885,treatment,False
50829727580b466c8465f582ed436c9b,control,True
348033ca52fa4b8aab70916926859a98,control,False
25d58bfab8ee4b53b73c9aeac619093b,treatment,True
d5e2420524784e73b1cc73dab6f9403c,treatment,False
e24178341bfa441597bbd2b0c3951854,control,False
ef797bf877ad43439328480334702159,treatment,True
8058a01716d54942907340a8f9702ea0,treatment,True
1b34cb83de2c4c14b5af45d49496d48b,control,True
456210ba99fb4d34baeb4cc35c6b99d3,treatment,False
dda852965f864091a47fe52997245281,treatment,True
e602dddde0a64124ae7b1cf17c5f12f1,treatment,False
1d566beb291d449a9bad740624a9328c,control,True
35f52d046f6e486784557a819a010f1a,control,False
530f2f4ad94841808a36097077da9a70,treatment,False
448e5b5ad55241849689da128e665823,treatment,False
fe883af72bbc438ca5da4b6c4aff4e72,control,False
b2249d125b7a43948b867b7b4195e087,treatment,True
47cb54d458b14670aed9ce7cc462bf23,treatment,True
1a1ce791d92a4a79b12b73b4ca983593,treatment,False
ad035b81a28e42a891cee29cf32a5757,treatment,False
7d791da400e94f63a43717067b4b752d,control,False
a808221f822c477babfe0d39a044b650,treatment,False
f682cab03a5e49c88296b05c1a911436,control,False
9ea4cccde2ae4e18934be75dac0e8844,control,False
c7e3321e025040dcb4ac325418dc887d,treatment,False
ee293f5bfeca49448ecec43a09cabff7,treatment,False
2737739c40414a2d984b650ef5a707c0,control,False
708ba1fd92e54cafa4787515b806b379,treatment,True
9655e99b9e3a41f9b1227eeeaaf22826,treatment,False
7aae1622be164d3e84def4706ee09c72,control,False
e02cd67ddb5d4d758a72712bde0f2e8f,control,False
9ade604c716246a1b0c36ffed3be7ddb,treatment,False
3381b624cb30435b9a4ee72bd58921dc,control,False
88743408d91649d1a3e316727487ca28,control,False
0422ea0eb4094c8e865426227e63765d,control,False
2914b50a293e4efe9a92bb57aeec7cb3,control,True
315c48e113c74fb2ab016ef684021a8f,control,False
e793623b822e467d9804b5590fde644c,treatment,True
feb77b80994e4b6d9ee15b6724b02ecd,control,True
990a9a1ff66948f088f60e69eaa96c57,treatment,False
0919f727e31544558b4801ea4d4a3eed,treatment,True
29a2d538b7fa4afcb57442c99bf35e3b,treatment,False
1d42738a41ca44ec91108be10f6e8020,treatment,False
e9303b33f1b44d168dafa36395b85bec,treatment,False
7e698e2982cb4a1bb88cb81bb6962567,control,False
a3b9d497b0d748c8a0175eff9869bc16,treatment,False
fa8b146ea0a34ebb91e3b3bc6c31fcf4,treatment,False
eb4e7079fe714d95b404a1106fabf01f,treatment,False
22a167c22b0040ebabd1d4e63d2cd8de,treatment,False
d913007a060b4593b1b9e4df90720f26,treatment,False
60d13bdbac4a4c5fa35a614440ef5ecf,treatment,True
bfeececd06864720b4ad766ad1c5a4a1,control,False
7e5805d1f1f646f3accf8b553d3280d0,control,False
2a9e4bb753e244d797e443d280a61dce,control,False
a6a68351bf884c4b81ab60b82164a44e,treatment,False
0e613a86dced460592f439ab9240ae89,treatment,False
da19421f36bc49d2a09fdc4b8e53e754,control,True
c986c73730284cedbe092548e3a91189,control,False
3b54294c295742a29c765198b48c4c7d,control,True
1f08b838172e494482dad5f6e2afb1db,control,False
a3f38b4e8d9345dea7fe77896b793507,control,False
ff20cde9cf4243b4b3d53c99c3479733,control,False
1db38cd552da484cae3b09d6d964b2dd,control,False
c893ccb9124540ae946b38b05bde39a5,treatment,False
d82e1d78184148949da44d0eaf5d6443,treatment,False
f2e927e423dd4766868bff1391f7cbad,treatment,True
909e0481e0094a16b8e137749fa88e93,control,False
f8b25a098ad84cd39f1611a8ff7164be,control,False
02ae12b54d39413b85be90661a2a9fad,treatment,False
3f55ef6237d04877809945113981b3ce,control,False
ce195739206647968a9a43f0a5bb6af2,treatment,False
b4658d32e9a8479db877d706e12ebd38,control,False
d64708a4c6094c7291147584d88822cc,control,False
5a00ce5cda5b4e4e91d22e8c20efe5b5,control,False
27bb41690dd24269840d09bd7654a754,control,False
e00dbfd9109c4f039a6e9b7703c76ccb,treatment,True
b5a336449ad543bb83c87369df338066,treatment,False
e956c0b5d0ae4c17baad5b6eda184cc2,treatment,True
0e129503aacc41318cdad52f84ae88e0,control,False
26cf6fa0c5af494da9c1a58518105614,control,True
56f087724e7d4dc7a8703a923686d710,control,False
a5920623c6444254b08a923c482b982f,treatment,False
e733cfb0da9a4aa19c6b60f4b0b1bbed,control,False
cf2d18848e154055ae7d682ff19eaf85,treatment,False
6c3f20bf7b1149a7883b62b43f306b62,control,True
00b71493a3cb43359de263c48563f06b,control,False
0bf0517c98de4b0ca0ddefede871d343,treatment,False
ebc8855fc6984f9893ba71bdfcd75008,treatment,False
65d75782a8774f28a1a6f16b90b6b89d,control,True
0c417ef036ca4f7ea36e928c0d4bc378,control,False
6f9f55929fa24f36b7c1ce55fa272e9c,control,True
10416814f10d4a2381a94948e611439c,control,False
6f573a67c9364c6e9f0e2183315438c2,treatment,True
dd8d95b2be374df6acd26f7dee12207b,treatment,False
f9f6d32aa390445f8e9bf0a2a4007734,treatment,True
33fd054fe4ab45f1aa6fe904e105c2b6,control,False
dbd5a2009e5b41a5aa81f50160299db8,treatment,True
d8eb8bca3c8542b5a53ec52c27f3625c,control,False
3f9ffe08f71b407486e4f64358209dad,treatment,False
0972a8f0e41846b69d97fca78a981ee5,treatment,False
09f7ef0364e748789f8042b3210da3c7,treatment,False
f065f1ba57be42b581ef3428eae3b1e5,treatment,True
ba620eda76fa49bd92c44b62ebbc0989,control,False
6b532892ad234aff816dbea59a79cf6b,control,False
6dfbe355214642dfbfef43183f76ff28,control,False
e0ef6f740fe2462fbe0a994949a53cf4,control,False
ccce7cba841b4e6e8cf96e0e666faa1e,control,False
7f0a79bd63f343eda09ca41183dbe5c1,control,True
c34fb0c29d9d4413930b9b0557dd9bbf,control,False
720ebd3d04374e829f2f009b1b12b192,treatment,False
b0502f0e3f2542399f34fc8aeec24282,control,True
504cc036129a444bb955bdcfd8b9ea26,control,True
2e1c756cf05140fea5a9ca189d495ab6,treatment,True
339f930824b64da3901c6ca775e5ab3a,control,False
f1b413643b4148508e9d9e29aac25959,control,False
cb3196a611ac4aa3ab0b5858174fc3ba,control,False
4422acc451b1412ba72cac2b5bc8145a,treatment,False
037642ae622c42c6a03da6d6507047d5,treatment,True
2846f7e571624bbaaf56574f5feda989,treatment,True
059b206feb0649fab0ce2d443cb6fe6b,control,True
b441c5c7055e40dfac42c232258e02b8,treatment,False
8e0bc86f90254d8e807bfc1e3f8b27b1,control,False
99955e4f03214035a6ee343592e0223e,treatment,True
226cbf2a5d9a4ec3ba70ed3083d49720,treatment,False
16fe7b7ba44c4dbe8af3de2f4ec29473,control,True
134c23c30a754a32be26ca340b47f280,control,False
f6e53ad1e1c94d338a1e4b1b420aa506,control,False
08468335a3e64638991796ab63613eb7,control,False
1c593e7c509b47dd8ee42a8dd5729f91,treatment,False
8001c0636f094f288e9a14156a33a722,treatment,False
5e96af05e9de48cdb5883d132e6d2f6b,control,True
f648d2e741bf4d60bb35e48231b567ee,control,False
0b10f9657d19419a9f628321c3c74b0b,control,False
9556154bc7e443caae1de6b8ea5077a4,control,False
19581b2328a9404abc7cd72666748d65,control,False
c7da3c177f7f46eeb937a4fee5f2ccee,control,False
d076fc3ee21249eb88d5c34cac5b7df2,control,False
08808e12e08f4ca5a50a3736c26e19d6,treatment,False
96e2af959a0d4684ad4c11cd49f1c734,control,False
f8be7a54643d400b8c1615883c484992,control,False
f525e576df8d434f80149133262caaa1,treatment,True
ed1380b9742c44cab106abb6d4791dd6,control,True
8b3905a5bea043a483605459fde5b97f,control,True
1ff0d94c09d44a33a3d16eb9660b0303,treatment,False
1376ac201c8144e289360a75c0824948,treatment,True
40025a2058bc4733898f5b1e2d803bba,treatment,True
1972e23d775b4f08ac4443f6e9436bd9,treatment,False
ac1cab66812141d8a852d7fd27caf034,control,False
84816abb829d46ce9a8e9645037328bb,control,False
02eace8386a74073ab32854e007e618f,treatment,False
075978e1f9314646b261ce65400a9681,control,False
35068fe11e5b45e490d3c2722fc75c37,treatment,False
b21df6201f7b41529d005d62eaf509d1,control,False
1586e6d52b4e41d08587bcb1e61bf39e,control,False
e7ab7b59ecea4a5d99b829ee1fa9eed3,control,False
f3fee3129621470f87dfae4dad9ce28c,treatment,True
5c29bb7681d84fa69016741f9c2bef6f,treatment,False
2f8c1525ba9f45b0a24ea3978759258b,control,False
6d99096fd845455f8e29fd568301f43c,treatment,False
ac83de1779da4e22acb99bdb04a1e068,treatment,True
c8e6730f6eb14d2d8c67ba6501ccc32f,control,False
